sample_index,fluid_type,920000.00,1182857.14,1445714.29,1708571.43,1971428.57,2234285.71,2497142.86,2760000.00,3022857.14,3285714.29,3548571.43,3811428.57,4074285.71,4337142.86,4600000.00
0,GEL,206610.84375,209372.546875,212139.046875,215295.046875,218938.296875,222620.53125,226086.5625,229670.234375,233497.75,238742.796875,244220.859375,250144.09375,256570.65625,263190.25,270514.15625
0,SLKW,181057.71875,183744.109375,186504.078125,189363.921875,192306.5,195117.40625,198102.59375,201216.28125,204569.9375,208730.453125,212656.171875,216690.75,221209.40625,226570.625,232180.84375
0,XLINK,229795.75,232145.265625,234589.796875,237651.59375,240894.765625,244264.390625,247907.796875,251969.8125,256946.9375,262297.71875,267020.90625,271887.15625,276804.875,281967.8125,287308.375
1,GEL,119049.453125,124045.890625,129109.9296875,134374.09375,139764.921875,145209.625,150704.59375,156399.4375,162196.15625,167997.3125,173830.203125,179690.21875,185571.8125,191416.96875,196793.703125
1,SLKW,109826.6875,115902.03125,122016.703125,128468.5546875,135046.34375,141673.421875,148344.125,154921.234375,161412.40625,167633.9375,173845.234375,180067.484375,186296.8125,192529.75,198763.21875
1,XLINK,150770.984375,155329.625,159893.484375,164255.40625,168632.21875,173185.71875,178081.6875,184153.1875,190232.15625,196543.4375,203071.875,209653.859375,216467.6875,223137.46875,229865.65625
2,GEL,10119.765625,12527.421875,15119.09375,17818.515625,20550.234375,23314.359375,26097.640625,28898.859375,31632.9375,34245.265625,37158.390625,40079.125,43005.109375,45934.75,48866.25
2,SLKW,31246.328125,34222.34375,37261.328125,40321.984375,43400.203125,46449.59375,49396.90625,52356.359375,55332.03125,58330.421875,61337.203125,64363.34375,67408.421875,70458.34375,73115.09375
2,XLINK,-11116.84375,-9383.171875,-7222.296875,-5022.328125,-2783.796875,-507.375,1895.03125,4392.140625,6927.21875,9732.859375,12578.15625,15455.34375,18363.25,21300.796875,24007.421875
3,GEL,74699.296875,77526.03125,80377.921875,83832.21875,87432.3125,90709.890625,93988.921875,97358.765625,101815.53125,106288.6484375,110807.65625,115609.2578125,120425.2265625,125644.40625,130549.9609375
3,SLKW,98428.6015625,100471.96875,102659.265625,104953.640625,107504.953125,110788.3828125,113944.7578125,116574.1953125,119223.4765625,121889.828125,126063.0,130815.71875,135570.71875,140322.984375,144907.8125
3,XLINK,105338.359375,108963.8828125,112586.84375,116125.609375,119697.0078125,123299.46875,126931.2890625,130566.234375,134518.625,138403.71875,142230.375,146074.25,150849.6875,155857.90625,161470.0
4,GEL,79240.90625,82752.515625,86650.15625,90679.21875,95041.984375,99906.109375,104827.4609375,109844.1796875,114893.5859375,119971.125,124628.5546875,129076.828125,134081.46875,137040.421875,139387.46875
4,SLKW,89530.375,94090.625,98853.640625,103992.953125,109119.828125,114641.171875,120220.03125,125849.78125,131535.0,137972.625,142823.09375,146782.859375,150730.59375,154666.53125,158632.5
4,XLINK,123560.328125,125250.1171875,126928.3359375,128590.78125,130604.7890625,132799.9375,135400.3125,139692.28125,144754.296875,150096.65625,156014.40625,160117.28125,162756.9375,165335.203125,167849.15625
5,GEL,78972.21875,81063.015625,83178.59375,85317.75,87479.25,89661.546875,91863.09375,94082.171875,94798.1875,95059.8125,95321.1875,95581.46875,95839.625,96094.75,96345.796875
5,SLKW,59106.890625,60129.203125,61168.859375,62225.453125,63707.59375,63633.890625,63491.0625,63420.3125,63351.453125,63284.09375,63217.375,63150.78125,62982.921875,62113.265625,61238.09375
5,XLINK,85340.09375,86798.546875,88273.5,89824.390625,91451.25,92610.09375,92492.15625,92371.046875,92246.734375,92291.65625,92405.9375,92711.46875,92751.5,92238.5,91712.703125
6,GEL,111429.0546875,114248.78125,117084.390625,119906.984375,122485.96875,125072.421875,127939.28125,130565.5078125,133410.71875,136305.40625,139360.78125,142427.0625,146527.96875,150367.5,153979.265625
6,SLKW,83480.6875,85755.265625,87996.375,90311.625,91445.125,92285.15625,92747.0625,93353.5,94190.875,95393.390625,98110.875,100687.0859375,102921.8359375,104999.8984375,107117.015625
6,XLINK,105357.3984375,107592.6015625,109831.796875,111960.7578125,112739.53125,113491.0078125,114306.8046875,115553.2890625,116797.9140625,117613.2734375,118519.765625,120241.6953125,122033.03125,123873.921875,125869.71875
7,GEL,220342.046875,221340.515625,222388.3125,223489.265625,224646.71875,225962.90625,227391.453125,228704.921875,230074.578125,231516.640625,232781.03125,234094.453125,235531.203125,237042.640625,238927.15625
