sample_index,fluid_type,7320000.00,9411428.57,11502857.14,13594285.71,15685714.29,17777142.86,19868571.43,21960000.00,24051428.57,26142857.14,28234285.71,30325714.29,32417142.86,34508571.43,36600000.00
0,GEL,679329.125,678936.375,687445.375,684404.6875,674669.8125,678694.5625,686692.5,695500.25,710274.375,722158.6875,729389.8125,733370.875,735272.25,737455.0625,739674.25
0,SLKW,660441.5,656190.0625,657253.625,645753.625,637580.9375,646600.625,665136.5,683271.375,702291.125,720404.75,733011.6875,739887.3125,743203.5,744711.5625,745494.6875
0,XLINK,678709.375,684576.75,693521.25,696303.8125,688367.5,693113.9375,702747.0,715203.8125,729680.75,741241.3125,747340.0,750780.3125,752227.6875,752515.6875,753639.5625
1,GEL,487111.1875,521772.5625,539467.4375,546798.5,553031.0,553153.625,559935.625,570171.8125,585356.9375,601517.25,620002.25,638203.4375,654521.3125,666180.875,676319.9375
1,SLKW,494819.75,520066.75,530466.4375,532803.4375,528376.6875,523621.25,531928.4375,547243.8125,564268.75,583336.5625,603269.375,624908.875,642181.75,654442.5625,663513.5625
1,XLINK,473687.8125,513031.8125,538741.875,554379.9375,565406.5,567104.625,573097.5625,585792.6875,599853.6875,619142.5,639158.6875,657369.5,672580.0625,684802.5625,695866.75
2,GEL,159073.140625,176126.90625,186683.9375,189949.0,188839.21875,182390.296875,173596.78125,157548.65625,143490.59375,133968.0,130040.3984375,130466.140625,133771.6875,139583.65625,148179.4375
2,SLKW,180559.5625,193363.625,196020.3125,189144.46875,181875.71875,172580.9375,157960.71875,140280.875,125915.6484375,115836.0546875,112112.1875,113897.609375,119251.0078125,126982.984375,135728.1875
2,XLINK,154906.0,172884.46875,182438.203125,187884.53125,187580.6875,183058.25,176646.875,165723.671875,158733.4375,151552.875,149233.015625,152859.09375,163001.71875,173957.46875,182464.59375
3,GEL,353746.125,360733.9375,360105.15625,363539.1875,372603.1875,373165.375,362370.6875,349156.03125,343801.8125,350054.6875,364474.96875,381314.65625,400099.8125,422351.625,444251.1875
3,SLKW,391190.59375,395522.84375,393598.9375,379757.9375,361276.0625,334426.15625,314069.8125,302709.375,302084.8125,310895.84375,325917.9375,342798.6875,361769.84375,385855.78125,409775.90625
3,XLINK,378464.3125,399820.09375,419887.65625,430723.5625,439702.75,440256.71875,432159.375,425657.4375,419869.9375,420816.375,430740.125,446726.1875,462531.8125,481218.8125,504110.375
4,GEL,604758.8125,630906.125,643663.6875,644274.0,642108.8125,633782.9375,626230.75,621405.3125,620534.125,619949.4375,624627.0625,633222.375,636894.5,638513.0,640083.6875
4,SLKW,609784.5,629264.75,637850.1875,635161.75,623065.0,619374.625,617039.25,615361.5625,616170.25,616172.375,622645.5,632717.4375,639710.375,643377.125,645051.0625
4,XLINK,595396.75,629606.9375,650020.875,659170.625,659854.8125,647888.875,643227.5,639774.5,637517.5,639196.75,647130.125,654073.1875,658682.5625,659609.3125,660648.0
5,GEL,259143.640625,267879.15625,274552.25,271672.21875,257493.65625,241642.296875,230617.53125,228172.65625,233709.890625,247825.140625,267546.5625,297669.9375,329139.0,361063.3125,392175.34375
5,SLKW,233694.828125,239453.546875,243052.640625,237912.9375,220672.703125,209577.046875,198393.171875,191037.65625,198143.28125,215394.015625,233582.625,257885.15625,287530.90625,319452.65625,351732.09375
5,XLINK,128184.140625,136391.84375,146201.375,156563.0,164149.6875,170262.21875,174534.609375,185489.640625,196387.671875,215042.984375,250416.0,291993.3125,333473.8125,372030.1875,407889.40625
