sample_index,fluid_type,4120000.00,5297142.86,6474285.71,7651428.57,8828571.43,10005714.29,11182857.14,12360000.00,13537142.86,14714285.71,15891428.57,17068571.43,18245714.29,19422857.14,20600000.00
0,GEL,501559.125,527578.8125,534011.5625,534931.6875,535905.1875,534580.5,531500.375,537976.4375,549910.375,563221.0,573634.0,582446.125,595233.5625,606756.6875,616884.25
0,SLKW,475730.3125,482701.8125,477408.3125,476169.3125,477322.53125,484934.75,491959.6875,504535.3125,522185.8125,543491.375,559153.0625,573480.3125,587929.25,602771.0625,615740.3125
0,XLINK,488404.625,518002.0,527064.625,527388.0625,531887.0,544675.25,553899.375,563295.125,574161.625,586556.3125,600049.625,610159.875,617283.625,625446.25,635204.5625
1,GEL,177753.609375,208101.90625,249595.28125,286853.65625,320422.0625,353462.5625,374702.9375,386521.375,399664.5,416377.875,434880.9375,452862.0,468838.0625,484527.1875,500032.75
1,SLKW,194758.96875,220109.53125,247618.4375,281675.15625,309795.375,334101.46875,347275.3125,361571.8125,375932.5625,391460.875,407599.28125,423126.5625,439779.71875,457237.125,474431.0625
1,XLINK,199340.890625,230028.53125,263515.84375,300644.96875,331014.34375,361882.4375,377501.25,393987.3125,411291.8125,428276.09375,447922.5625,467917.25,488925.375,505543.75,521084.0
2,GEL,67396.59375,78776.171875,89666.796875,100975.0859375,114278.921875,128467.484375,141861.625,152326.046875,161751.375,169834.421875,173998.34375,173975.953125,172561.421875,170675.1875,166495.171875
2,SLKW,92120.609375,104011.2734375,115746.1328125,129434.7109375,142774.578125,155098.53125,164135.640625,172621.09375,178575.65625,180118.921875,178433.53125,175955.5,172931.6875,168670.25,161138.4375
2,XLINK,51730.421875,64538.0625,81023.203125,97782.625,111903.2109375,125487.1484375,137229.0625,147619.8125,160020.015625,171331.546875,175368.046875,178217.1875,177959.328125,173563.03125,167604.484375
3,GEL,179336.21875,194638.90625,210414.28125,226902.78125,246091.828125,266442.5,285054.03125,290157.03125,288833.40625,285069.1875,282260.875,280210.34375,284567.125,291992.3125,298714.0625
3,SLKW,233937.8125,253872.96875,271666.65625,287914.0625,305907.0,319571.0625,322569.0625,315632.4375,305011.90625,291386.65625,277204.09375,263510.65625,253034.59375,249387.46875,251138.46875
3,XLINK,174470.125,197438.1875,220182.3125,248117.609375,275685.96875,300580.0,318949.625,322726.21875,321081.1875,315953.78125,314269.125,316231.9375,320933.21875,329193.625,337823.09375
4,GEL,246613.0625,278952.75,307128.625,327620.34375,350919.6875,372909.9375,383307.1875,391792.6875,398857.8125,408125.1875,415841.625,420274.46875,423408.90625,428889.6875,434541.59375
4,SLKW,296649.1875,331143.3125,360361.90625,375793.8125,382610.0,386170.625,389693.625,392310.40625,396134.25,398017.1875,401941.5625,407936.78125,414049.5625,422512.09375,429300.0625
4,XLINK,282242.84375,318221.0625,351743.125,379411.03125,397032.625,401931.40625,404316.4375,403505.78125,406292.625,409556.25,414237.75,425291.5,432758.125,439383.4375,445745.40625
5,GEL,127809.21875,144583.875,161602.75,179833.71875,197976.65625,206365.765625,213881.71875,215156.65625,212684.484375,210568.90625,211780.625,212409.5,211766.90625,211359.828125,210180.84375
5,SLKW,98178.03125,109525.4453125,122496.609375,135928.984375,140096.28125,147391.84375,149004.25,146047.84375,143745.21875,139911.609375,136936.03125,133436.96875,129247.640625,125028.9140625,121575.9375
5,XLINK,78812.59375,86652.375,97056.1875,114530.921875,125219.5625,131054.21875,138240.5,141642.203125,144001.296875,146307.4375,144953.09375,141683.5625,137612.09375,136980.65625,137728.84375
6,GEL,165869.171875,183094.140625,201437.703125,219337.4375,234198.09375,244922.796875,256503.90625,269079.34375,282343.28125,299625.15625,312759.3125,325911.8125,340391.40625,355798.40625,372093.8125
6,SLKW,107804.328125,120627.0,134099.859375,142992.421875,144831.21875,147339.125,151109.0625,157072.03125,168842.359375,185986.625,203391.578125,223531.78125,243835.984375,265977.6875,287915.03125
6,XLINK,95478.609375,106544.359375,116907.4296875,129183.5390625,138866.0625,148287.1875,155041.296875,163221.09375,174755.71875,186779.84375,198515.828125,213474.265625,229612.390625,247300.34375,264166.1875
7,GEL,284909.03125,275077.59375,268925.28125,263769.65625,265189.84375,268673.59375,275220.90625,285233.65625,305955.53125,328912.96875,352965.96875,379693.34375,407658.125,434317.625,464341.0625
7,SLKW,211293.8125,199975.953125,188363.1875,180535.421875,179797.28125,180034.90625,182227.8125,190344.890625,204678.9375,218884.65625,237281.421875,262192.90625,288349.15625,316354.03125,347839.5
7,XLINK,270295.3125,262889.1875,256061.5625,251253.3125,249199.53125,249310.84375,256686.5625,274802.5,292528.59375,312852.6875,334763.96875,358145.625,385018.125,410521.3125,438553.125
8,GEL,145233.0,160621.96875,175949.171875,193858.953125,212025.078125,212357.15625,209344.671875,211285.90625,214180.171875,216710.328125,221566.203125,228591.015625,238156.296875,248663.640625,260570.71875
8,SLKW,125484.7109375,135451.1875,146219.71875,154296.9375,156837.28125,155015.984375,160742.0,169590.53125,176535.984375,181801.15625,186119.34375,193611.84375,202112.75,210700.796875,221009.59375
8,XLINK,115512.5390625,129919.0078125,141359.953125,152016.625,154473.203125,146090.75,138505.0,135697.21875,136570.328125,144323.09375,154214.71875,170332.21875,192713.78125,218325.484375,243390.1875
9,GEL,325312.625,339145.53125,341703.28125,340959.5,337623.75,336232.875,343309.40625,352070.28125,365613.5,381861.3125,401779.625,424109.71875,447845.1875,470682.03125,495927.625
9,SLKW,224879.5625,222742.9375,217967.03125,211793.75,207649.015625,204975.359375,206640.171875,214597.078125,229409.734375,250191.34375,271441.375,298091.125,325698.5625,354869.0625,384134.8125
9,XLINK,239257.9375,238980.546875,234175.34375,229249.640625,224165.5,215042.359375,207978.9375,209366.984375,218287.28125,235200.984375,253836.875,277015.15625,301302.75,329126.375,363296.0625
10,GEL,107741.109375,107444.15625,109115.4140625,108866.3359375,100869.9296875,94698.40625,97177.890625,109952.2734375,125400.4375,142109.453125,158393.78125,177042.09375,198833.3125,220225.140625,239698.59375
10,SLKW,163180.796875,167321.859375,170062.46875,170473.28125,165975.9375,154316.734375,150374.65625,152096.34375,154776.3125,158545.28125,166015.359375,180940.578125,196486.375,212642.359375,229336.875
10,XLINK,161631.46875,164462.890625,166203.921875,161679.140625,157237.84375,154542.921875,155926.921875,160840.65625,170227.328125,188453.25,209241.640625,227278.328125,245527.484375,263630.90625,281886.25
11,GEL,187990.203125,198794.375,208617.25,218928.015625,228821.609375,238408.296875,247224.765625,255215.8125,261324.78125,263084.5,263369.9375,264087.875,261621.8125,258785.53125,257566.53125
11,SLKW,202773.03125,211640.265625,220122.640625,230539.1875,242323.828125,253783.34375,262487.75,267112.59375,265073.96875,261831.0625,258560.96875,254585.625,250839.59375,246644.03125,242795.09375
11,XLINK,165278.40625,174547.640625,184776.6875,194563.53125,202907.578125,208826.671875,214607.5625,219458.1875,219572.359375,219097.046875,219705.0,219509.8125,219302.0625,220202.734375,223078.375
12,GEL,105919.1015625,117315.625,133949.03125,150997.78125,172225.390625,191837.96875,211256.1875,227150.1875,242597.234375,252174.296875,259955.453125,266569.84375,272953.03125,280421.09375,289849.0625
12,SLKW,119109.890625,133036.71875,149327.0625,172818.09375,199744.75,224948.328125,243948.0625,254354.375,258044.03125,258602.40625,260753.328125,264096.59375,269871.3125,277162.15625,286149.78125
12,XLINK,102326.3046875,116188.3046875,132643.421875,153812.65625,176145.03125,200084.21875,220936.453125,239315.84375,244005.25,246887.921875,252364.265625,267060.125,280416.4375,296393.1875,313029.0625
13,GEL,231523.296875,253199.140625,278213.3125,301092.78125,322475.53125,331520.875,345977.8125,361146.65625,377971.4375,396738.5625,418864.75,439748.125,460370.46875,480210.875,499269.4375
13,SLKW,234206.890625,257891.96875,283754.75,311443.6875,326855.40625,341271.125,354680.8125,366375.0,375898.125,390448.125,409080.375,428059.0,445963.46875,462823.375,480558.8125
13,XLINK,277175.875,295424.875,311746.6875,340358.65625,365468.59375,387682.0,408595.8125,425153.6875,439039.625,456877.875,475159.59375,497688.9375,519347.6875,538055.9375,553194.375
14,GEL,212409.84375,219714.78125,226299.734375,231164.203125,236270.90625,241301.75,246635.375,256276.75,260150.234375,256682.234375,258145.9375,263833.1875,270317.875,278405.90625,286154.90625
